Order_ID,Customer_ID,Order_Date,Category,Product_Name,Quantity,Price,Total_Amount,Discount_Percent,Final_Amount,Payment_Method,Order_Status,Rating
ORD003026,CUST00871,2024-07-13,Home,Sofa,5,22408.6,112043.0,5.0,106440.85,COD,Delivered,5.0
ORD003027,CUST00536,2024-06-07,Sports,Cricket Bat,1,6111.02,6111.02,5.0,5805.47,Credit Card,Shipped,
ORD003028,CUST00501,2024-09-02,Electronics,Laptop,4,45838.09,183352.36,0.0,183352.36,Credit Card,Delivered,5.0
ORD003029,CUST00136,2024-08-26,Clothing,Dress,2,2664.71,5329.42,5.0,5062.95,Net Banking,Delivered,2.0
ORD003030,CUST00230,2024-11-09,Clothing,Jacket,5,4573.8,22869.0,5.0,21725.55,Net Banking,Cancelled,
ORD003031,CUST00623,2024-12-31,Home,Rug,2,27718.29,55436.58,0.0,55436.58,Net Banking,Delivered,4.0
ORD003032,CUST00524,2023-08-19,Books,Textbook,5,737.9,3689.5,0.0,3689.5,Debit Card,Returned,
ORD003033,CUST00708,2024-03-28,Home,Rug,4,1384.82,5539.28,10.0,4985.35,Credit Card,Delivered,2.0
ORD003034,CUST00103,2024-11-28,Home,Sofa,1,10548.82,10548.82,0.0,10548.82,UPI,Shipped,
ORD003035,CUST00927,2024-06-21,Electronics,Smartphone,1,18387.84,18387.84,5.0,17468.45,COD,Delivered,2.0
ORD003036,CUST00529,2023-09-27,Clothing,Jacket,3,3699.09,11097.27,20.0,8877.82,UPI,Delivered,5.0
ORD003037,CUST00215,2023-03-07,Electronics,Headphones,3,48615.44,145846.32,20.0,116677.06,Net Banking,Delivered,1.0
ORD003038,CUST00771,2023-02-20,Electronics,Smartwatch,3,46861.48,140584.44,20.0,112467.55,COD,Delivered,1.0
ORD003039,CUST00333,2024-09-08,Sports,Cricket Bat,5,11375.75,56878.75,5.0,54034.81,Credit Card,Delivered,4.0
ORD003040,CUST00900,2023-02-24,Home,Rug,5,18919.39,94596.95,0.0,94596.95,Debit Card,Processing,
ORD003041,CUST00997,2024-01-01,Clothing,Shoes,3,4119.33,12357.99,0.0,12357.99,UPI,Delivered,4.0
ORD003042,CUST00589,2024-03-09,Clothing,Shoes,2,611.33,1222.66,20.0,978.13,Net Banking,Shipped,
ORD003043,CUST00834,2023-05-18,Electronics,Laptop,2,4066.57,8133.14,0.0,8133.14,Net Banking,Delivered,4.0
ORD003044,CUST00519,2023-12-30,Sports,Football,1,3520.53,3520.53,0.0,3520.53,Net Banking,Delivered,2.0
ORD003045,CUST00616,2023-08-28,Sports,Yoga Mat,4,10205.72,40822.88,20.0,32658.3,Net Banking,Delivered,2.0
ORD003046,CUST00728,2023-12-06,Electronics,Smartphone,1,7525.89,7525.89,5.0,7149.6,UPI,Delivered,2.0
ORD003047,CUST00233,2024-01-17,Clothing,Shirt,4,1850.39,7401.56,5.0,7031.48,UPI,Delivered,3.0
ORD003048,CUST00551,2023-01-25,Clothing,Dress,4,3123.85,12495.4,0.0,12495.4,Debit Card,Cancelled,
ORD003049,CUST00814,2024-02-03,Home,Chair,3,25550.21,76650.63,0.0,76650.63,Credit Card,Delivered,5.0
ORD003050,CUST00366,2024-10-04,Books,Comics,1,568.47,568.47,0.0,568.47,COD,Delivered,1.0
ORD003051,CUST00453,2023-06-19,Electronics,Laptop,2,17364.17,34728.34,0.0,34728.34,Credit Card,Delivered,5.0
ORD003052,CUST00074,2023-04-12,Sports,Cricket Bat,3,12594.87,37784.61,10.0,34006.15,UPI,Delivered,4.0
ORD003053,CUST00396,2023-09-19,Sports,Yoga Mat,5,13395.71,66978.55,5.0,63629.62,Debit Card,Shipped,
ORD003054,CUST00831,2024-08-28,Home,Rug,2,9346.24,18692.48,5.0,17757.86,Debit Card,Shipped,
ORD003055,CUST00296,2023-07-26,Sports,Football,2,9735.37,19470.74,10.0,17523.67,Credit Card,Shipped,
ORD003056,CUST00435,2024-08-11,Sports,Cricket Bat,1,5544.27,5544.27,0.0,5544.27,COD,Shipped,
ORD003057,CUST00839,2024-03-01,Clothing,Shirt,2,1024.59,2049.18,0.0,2049.18,Net Banking,Delivered,4.0
ORD003058,CUST00426,2023-01-02,Home,Lamp,1,13629.71,13629.71,10.0,12266.74,UPI,Delivered,2.0
ORD003059,CUST00285,2023-05-18,Clothing,Shirt,1,4150.88,4150.88,0.0,4150.88,Debit Card,Shipped,
ORD003060,CUST00716,2024-07-11,Clothing,Dress,5,1708.99,8544.95,10.0,7690.46,Debit Card,Delivered,4.0
ORD003061,CUST00568,2024-01-02,Clothing,Dress,4,4509.96,18039.84,0.0,18039.84,Credit Card,Delivered,4.0
ORD003062,CUST00630,2023-10-10,Electronics,Tablet,3,16907.97,50723.91,0.0,50723.91,Credit Card,Shipped,
ORD003063,CUST00028,2023-12-25,Books,Textbook,2,413.47,826.94,15.0,702.9,UPI,Delivered,3.0
ORD003064,CUST00445,2023-02-23,Clothing,Shoes,4,1130.51,4522.04,0.0,4522.04,Net Banking,Delivered,2.0
ORD003065,CUST00389,2024-01-01,Clothing,Jeans,5,799.18,3995.9,15.0,3396.51,Net Banking,Shipped,
ORD003066,CUST00649,2024-10-16,Home,Sofa,2,11324.44,22648.88,0.0,22648.88,Net Banking,Delivered,3.0
ORD003067,CUST00832,2023-01-27,Electronics,Tablet,1,15492.62,15492.62,0.0,15492.62,COD,Delivered,2.0
ORD003068,CUST00761,2023-10-05,Home,Sofa,2,10954.98,21909.96,15.0,18623.47,UPI,Shipped,
ORD003069,CUST00409,2024-07-02,Books,Fiction,5,382.89,1914.45,0.0,1914.45,Credit Card,Delivered,2.0
ORD003070,CUST00980,2023-10-10,Clothing,Dress,3,797.47,2392.41,0.0,2392.41,Credit Card,Delivered,4.0
ORD003071,CUST00300,2024-01-02,Books,Magazine,2,1278.3,2556.6,5.0,2428.77,UPI,Delivered,
ORD003072,CUST00469,2023-11-21,Books,Non-Fiction,5,872.18,4360.9,15.0,3706.76,Debit Card,Delivered,1.0
ORD003073,CUST00297,2023-09-07,Electronics,Laptop,3,29491.61,88474.83,0.0,88474.83,Net Banking,Delivered,5.0
ORD003074,CUST00199,2024-05-29,Electronics,Smartphone,3,35159.56,105478.68,10.0,94930.81,Credit Card,Delivered,5.0
ORD003075,CUST00492,2024-08-19,Clothing,Dress,2,885.98,1771.96,15.0,1506.17,Credit Card,Delivered,3.0
ORD003076,CUST00235,2023-06-24,Home,Lamp,4,14960.05,59840.2,0.0,59840.2,Credit Card,Delivered,5.0
ORD003077,CUST00080,2024-09-21,Books,Comics,1,792.94,792.94,0.0,792.94,COD,Delivered,3.0
ORD003078,CUST00132,2024-02-21,Home,Sofa,1,23068.6,23068.6,0.0,23068.6,Credit Card,Delivered,4.0
ORD003079,CUST00842,2023-03-15,Books,Magazine,2,1053.51,2107.02,0.0,2107.02,UPI,Delivered,2.0
ORD003080,CUST00013,2023-07-19,Home,Chair,2,1963.97,3927.94,0.0,3927.94,COD,Delivered,3.0
ORD003081,CUST00663,2024-11-22,Sports,Yoga Mat,1,14164.52,14164.52,0.0,14164.52,Debit Card,Delivered,1.0
ORD003082,CUST00099,2024-02-18,Clothing,Shoes,1,4047.18,4047.18,0.0,4047.18,Credit Card,Delivered,1.0
ORD003083,CUST00263,2023-05-26,Home,Sofa,5,22417.52,112087.6,0.0,112087.6,Net Banking,Delivered,2.0
ORD003084,CUST00211,2023-05-19,Sports,Dumbbells,2,8029.95,16059.9,0.0,16059.9,UPI,Processing,
ORD003085,CUST00328,2023-05-14,Clothing,Dress,5,4410.77,22053.85,0.0,22053.85,Debit Card,Delivered,4.0
ORD003086,CUST00144,2023-02-17,Sports,Cricket Bat,5,899.2,4496.0,10.0,4046.4,Credit Card,Processing,
ORD003087,CUST00263,2024-08-12,Books,Comics,2,598.77,1197.54,5.0,1137.66,Debit Card,Delivered,3.0
ORD003088,CUST00186,2023-08-08,Books,Non-Fiction,1,692.48,692.48,0.0,692.48,COD,Delivered,4.0
ORD003089,CUST00696,2023-11-08,Clothing,Shoes,2,1999.65,3999.3,0.0,3999.3,Net Banking,Delivered,
ORD003090,CUST00625,2023-06-27,Home,Rug,1,13417.71,13417.71,0.0,13417.71,COD,Delivered,2.0
ORD003091,CUST00275,2024-01-01,Clothing,Shirt,5,3854.4,19272.0,5.0,18308.4,Net Banking,Delivered,4.0
ORD003092,CUST00641,2024-07-17,Clothing,Dress,5,1745.28,8726.4,0.0,8726.4,UPI,Delivered,4.0
ORD003093,CUST00851,2023-12-09,Clothing,Dress,1,2102.95,2102.95,20.0,1682.36,Net Banking,Delivered,4.0
ORD003094,CUST00380,2023-10-01,Home,Sofa,1,17318.9,17318.9,20.0,13855.12,Net Banking,Delivered,3.0
ORD003095,CUST00807,2023-03-04,Clothing,Dress,5,4425.52,22127.6,0.0,22127.6,Net Banking,Delivered,1.0
ORD003096,CUST00273,2023-08-13,Books,Fiction,3,1217.58,3652.74,5.0,3470.1,COD,Delivered,2.0
ORD003097,CUST00296,2024-02-08,Home,Rug,3,23546.19,70638.57,5.0,67106.64,UPI,Delivered,3.0
ORD003098,CUST00214,2023-05-11,Books,Comics,4,954.73,3818.92,5.0,3627.97,COD,Shipped,
ORD003099,CUST00348,2023-07-27,Sports,Dumbbells,3,4122.7,12368.1,0.0,12368.1,Net Banking,Processing,
ORD003100,CUST00607,2024-05-01,Electronics,Smartwatch,3,15452.26,46356.78,15.0,39403.26,Net Banking,Delivered,4.0
ORD003101,CUST00974,2023-08-18,Clothing,Jeans,5,3852.26,19261.3,15.0,16372.1,Debit Card,Delivered,3.0
ORD003102,CUST00421,2023-09-10,Books,Comics,4,627.08,2508.32,0.0,2508.32,Credit Card,Delivered,1.0
ORD003103,CUST00403,2024-08-02,Sports,Dumbbells,3,8306.8,24920.4,5.0,23674.38,Debit Card,Delivered,5.0
ORD003104,CUST00807,2023-12-29,Sports,Football,1,1618.88,1618.88,0.0,1618.88,COD,Processing,
ORD003105,CUST00404,2023-04-01,Books,Non-Fiction,4,1052.51,4210.04,0.0,4210.04,Credit Card,Delivered,2.0
ORD003106,CUST00486,2024-12-08,Electronics,Smartwatch,4,19473.35,77893.4,15.0,66209.39,Credit Card,Delivered,3.0
ORD003107,CUST00550,2024-07-21,Books,Textbook,4,750.7,3002.8,5.0,2852.66,Credit Card,Cancelled,
ORD003108,CUST00144,2023-08-01,Home,Chair,5,22225.55,111127.75,20.0,88902.2,Credit Card,Delivered,4.0
ORD003109,CUST00803,2024-03-28,Clothing,Jeans,3,3164.69,9494.07,5.0,9019.37,UPI,Delivered,2.0
ORD003110,CUST00767,2024-02-02,Books,Magazine,2,1488.94,2977.88,0.0,2977.88,UPI,Shipped,
ORD003111,CUST00416,2024-09-04,Clothing,Jeans,2,4627.22,9254.44,10.0,8329.0,Debit Card,Delivered,5.0
ORD003112,CUST00882,2023-01-12,Books,Magazine,3,1019.79,3059.37,0.0,3059.37,COD,Delivered,1.0
ORD003113,CUST00684,2024-12-20,Electronics,Headphones,4,9730.89,38923.56,5.0,36977.38,UPI,Cancelled,
ORD003114,CUST00091,2024-02-26,Books,Textbook,1,733.0,733.0,0.0,733.0,COD,Delivered,3.0
ORD003115,CUST00226,2024-02-03,Books,Textbook,1,344.22,344.22,10.0,309.8,UPI,Delivered,5.0
ORD003116,CUST00029,2024-08-04,Electronics,Headphones,2,20546.52,41093.04,0.0,41093.04,COD,Delivered,1.0
ORD003117,CUST00200,2023-08-09,Clothing,Dress,3,1542.31,4626.93,10.0,4164.24,Net Banking,Delivered,2.0
ORD003118,CUST00980,2023-10-16,Sports,Football,1,4467.66,4467.66,5.0,4244.28,COD,Delivered,3.0
ORD003119,CUST00091,2024-03-20,Sports,Dumbbells,1,1400.11,1400.11,0.0,1400.11,Debit Card,Delivered,3.0
ORD003120,CUST00931,2023-01-11,Books,Comics,4,318.48,1273.92,5.0,1210.22,COD,Returned,
ORD003121,CUST00605,2023-02-18,Sports,Football,1,10036.57,10036.57,15.0,8531.08,Debit Card,Shipped,
ORD003122,CUST00040,2024-03-03,Electronics,Smartwatch,4,26858.13,107432.52,15.0,91317.64,Net Banking,Cancelled,
ORD003123,CUST00034,2024-09-08,Sports,Dumbbells,5,14489.84,72449.2,0.0,72449.2,UPI,Delivered,2.0
ORD003124,CUST00265,2023-11-06,Books,Non-Fiction,3,1363.91,4091.73,20.0,3273.38,Debit Card,Delivered,2.0
ORD003125,CUST00327,2024-12-13,Clothing,Jeans,1,836.09,836.09,0.0,836.09,Credit Card,Delivered,5.0
ORD003126,CUST00103,2023-03-02,Clothing,Jeans,4,4643.51,18574.04,0.0,18574.04,Net Banking,Delivered,1.0
ORD003127,CUST00810,2024-12-23,Books,Fiction,2,350.81,701.62,15.0,596.38,UPI,Delivered,1.0
ORD003128,CUST00139,2023-06-15,Clothing,Shoes,1,4577.95,4577.95,5.0,4349.05,COD,Returned,
ORD003129,CUST00671,2023-05-16,Electronics,Tablet,1,15034.95,15034.95,15.0,12779.71,Net Banking,Shipped,
ORD003130,CUST00307,2024-12-14,Home,Sofa,4,4964.81,19859.24,0.0,19859.24,COD,Delivered,4.0
ORD003131,CUST00488,2023-10-29,Books,Non-Fiction,4,679.05,2716.2,5.0,2580.39,Debit Card,Processing,
ORD003132,CUST00245,2023-02-08,Books,Comics,1,1225.2,1225.2,0.0,1225.2,Net Banking,Cancelled,
ORD003133,CUST00994,2023-05-06,Electronics,Headphones,4,33154.97,132619.88,0.0,132619.88,UPI,Shipped,
ORD003134,CUST00657,2023-02-19,Electronics,Smartwatch,3,6653.34,19960.02,0.0,19960.02,Debit Card,Delivered,3.0
ORD003135,CUST00224,2024-11-10,Home,Sofa,5,2490.58,12452.9,0.0,12452.9,Debit Card,Delivered,4.0
ORD003136,CUST00562,2023-06-21,Clothing,Jacket,3,4163.67,12491.01,10.0,11241.91,Debit Card,Returned,
ORD003137,CUST00509,2023-01-03,Sports,Dumbbells,1,5022.37,5022.37,0.0,5022.37,UPI,Delivered,1.0
ORD003138,CUST00957,2024-09-03,Sports,Yoga Mat,5,7264.9,36324.5,5.0,34508.28,UPI,Shipped,
ORD003139,CUST00937,2023-10-17,Home,Table,5,13351.65,66758.25,0.0,66758.25,COD,Delivered,1.0
ORD003140,CUST00032,2024-03-19,Home,Table,3,4073.04,12219.12,0.0,12219.12,Net Banking,Delivered,3.0
ORD003141,CUST00797,2023-07-08,Books,Non-Fiction,2,585.12,1170.24,0.0,1170.24,Credit Card,Delivered,4.0
ORD003142,CUST00414,2024-02-19,Electronics,Smartwatch,3,38212.74,114638.22,0.0,114638.22,UPI,Delivered,1.0
ORD003143,CUST00488,2023-10-29,Electronics,Laptop,1,33436.17,33436.17,0.0,33436.17,UPI,Processing,
ORD003144,CUST00228,2024-06-05,Electronics,Laptop,4,49351.97,197407.88,15.0,167796.7,Net Banking,Delivered,3.0
ORD003145,CUST00042,2023-01-06,Sports,Yoga Mat,1,7923.29,7923.29,0.0,7923.29,Net Banking,Delivered,5.0
ORD003146,CUST00061,2024-05-12,Sports,Football,1,4443.18,4443.18,0.0,4443.18,Debit Card,Delivered,4.0
ORD003147,CUST00173,2023-05-05,Clothing,Jeans,1,2756.76,2756.76,0.0,2756.76,Debit Card,Delivered,2.0
ORD003148,CUST00566,2023-06-08,Electronics,Smartwatch,5,9704.28,48521.4,0.0,48521.4,COD,Delivered,3.0
ORD003149,CUST00888,2024-09-12,Electronics,Smartwatch,3,26679.63,80038.89,0.0,80038.89,UPI,Delivered,3.0
ORD003150,CUST00095,2023-10-02,Electronics,Smartphone,5,36533.46,182667.3,0.0,182667.3,Credit Card,Delivered,1.0
ORD003151,CUST00722,2024-11-14,Electronics,Headphones,3,46851.82,140555.46,0.0,140555.46,UPI,Delivered,4.0
ORD003152,CUST00950,2024-08-29,Electronics,Smartwatch,5,8904.81,44524.05,10.0,40071.65,Credit Card,Delivered,4.0
ORD003153,CUST00297,2024-05-16,Electronics,Headphones,3,32266.18,96798.54,5.0,91958.61,Credit Card,Delivered,4.0
ORD003154,CUST00537,2023-01-18,Clothing,Dress,5,631.45,3157.25,15.0,2683.66,Credit Card,Processing,
ORD003155,CUST00105,2023-09-06,Books,Textbook,3,574.01,1722.03,0.0,1722.03,COD,Delivered,2.0
ORD003156,CUST00806,2024-11-02,Sports,Bicycle,1,7902.81,7902.81,5.0,7507.67,Net Banking,Delivered,4.0
ORD003157,CUST00295,2024-07-17,Sports,Dumbbells,2,13314.9,26629.8,5.0,25298.31,Credit Card,Delivered,5.0
ORD003158,CUST00949,2023-08-16,Books,Textbook,4,490.25,1961.0,20.0,1568.8,Net Banking,Shipped,
ORD003159,CUST00573,2024-11-20,Sports,Cricket Bat,1,10800.34,10800.34,5.0,10260.32,Net Banking,Returned,
ORD003160,CUST00792,2023-08-16,Electronics,Headphones,1,33647.61,33647.61,10.0,30282.85,COD,Shipped,
ORD003161,CUST00736,2024-02-17,Home,Rug,2,8266.85,16533.7,0.0,16533.7,Credit Card,Delivered,3.0
ORD003162,CUST00566,2024-01-17,Home,Sofa,4,28776.83,115107.32,5.0,109351.95,UPI,Delivered,1.0
ORD003163,CUST00558,2023-01-01,Sports,Bicycle,5,4534.73,22673.65,20.0,18138.92,COD,Shipped,
ORD003164,CUST00581,2024-01-03,Sports,Cricket Bat,3,1208.16,3624.48,5.0,3443.26,COD,Processing,
ORD003165,CUST00557,2023-02-19,Home,Lamp,1,1428.41,1428.41,0.0,1428.41,Net Banking,Delivered,2.0
ORD003166,CUST00464,2023-02-14,Sports,Bicycle,4,4463.84,17855.36,0.0,17855.36,UPI,Delivered,4.0
ORD003167,CUST00096,2023-03-12,Clothing,Dress,5,2382.15,11910.75,0.0,11910.75,COD,Delivered,3.0
ORD003168,CUST00226,2023-07-19,Sports,Cricket Bat,3,797.19,2391.57,5.0,2271.99,Net Banking,Delivered,2.0
ORD003169,CUST00656,2023-10-03,Books,Textbook,3,1303.54,3910.62,15.0,3324.03,Net Banking,Delivered,2.0
ORD003170,CUST00331,2023-09-04,Electronics,Laptop,2,26949.99,53899.98,0.0,53899.98,UPI,Shipped,
ORD003171,CUST00309,2023-10-08,Books,Non-Fiction,1,206.2,206.2,0.0,206.2,Debit Card,Delivered,3.0
ORD003172,CUST00351,2024-09-06,Clothing,Dress,4,4740.34,18961.36,0.0,18961.36,COD,Delivered,4.0
ORD003173,CUST00289,2023-06-28,Books,Magazine,4,1406.62,5626.48,10.0,5063.83,COD,Shipped,
ORD003174,CUST00016,2024-04-08,Clothing,Shirt,3,1748.98,5246.94,0.0,5246.94,Debit Card,Delivered,2.0
ORD003175,CUST00636,2024-01-03,Home,Sofa,3,20594.04,61782.12,10.0,55603.91,Debit Card,Delivered,3.0
ORD003176,CUST00656,2024-06-21,Books,Comics,2,1398.11,2796.22,0.0,2796.22,Credit Card,Delivered,2.0
ORD003177,CUST00620,2024-09-06,Home,Lamp,5,12376.99,61884.95,0.0,61884.95,Debit Card,Delivered,3.0
ORD003178,CUST00975,2023-01-28,Clothing,Shirt,2,3201.07,6402.14,0.0,6402.14,Net Banking,Delivered,2.0
ORD003179,CUST00927,2024-08-27,Electronics,Headphones,2,18471.78,36943.56,0.0,36943.56,Net Banking,Delivered,2.0
ORD003180,CUST00487,2023-12-30,Electronics,Laptop,2,20293.78,40587.56,0.0,40587.56,Debit Card,Shipped,
ORD003181,CUST00237,2023-11-06,Books,Magazine,1,403.96,403.96,0.0,403.96,UPI,Delivered,2.0
ORD003182,CUST00047,2023-02-19,Home,Lamp,5,3761.37,18806.85,5.0,17866.51,Debit Card,Delivered,2.0
ORD003183,CUST00383,2024-05-13,Books,Textbook,5,493.4,2467.0,0.0,2467.0,Credit Card,Delivered,1.0
ORD003184,CUST00189,2024-03-16,Sports,Yoga Mat,3,8935.63,26806.89,0.0,26806.89,Debit Card,Delivered,3.0
ORD003185,CUST00386,2024-12-17,Sports,Yoga Mat,3,10910.15,32730.45,10.0,29457.41,COD,Delivered,3.0
ORD003186,CUST00994,2024-08-16,Books,Textbook,4,601.84,2407.36,0.0,2407.36,Debit Card,Returned,
ORD003187,CUST00293,2023-05-20,Sports,Bicycle,2,5489.87,10979.74,20.0,8783.79,Credit Card,Shipped,
ORD003188,CUST00667,2023-03-19,Sports,Cricket Bat,5,7296.48,36482.4,0.0,36482.4,Net Banking,Delivered,3.0
ORD003189,CUST00858,2024-09-21,Clothing,Dress,1,2497.72,2497.72,0.0,2497.72,UPI,Delivered,5.0
ORD003190,CUST00717,2024-05-25,Electronics,Headphones,4,46063.84,184255.36,10.0,165829.82,Net Banking,Delivered,3.0
ORD003191,CUST00060,2024-10-25,Home,Table,4,6127.06,24508.24,0.0,24508.24,Net Banking,Processing,
ORD003192,CUST00028,2024-12-18,Books,Magazine,1,408.16,408.16,5.0,387.75,Net Banking,Delivered,4.0
ORD003193,CUST00679,2023-03-03,Electronics,Tablet,5,40019.96,200099.8,0.0,200099.8,Debit Card,Delivered,1.0
ORD003194,CUST00401,2023-01-25,Books,Fiction,4,1013.88,4055.52,5.0,3852.74,Net Banking,Delivered,2.0
ORD003195,CUST00344,2024-12-01,Clothing,Dress,2,1109.67,2219.34,0.0,2219.34,COD,Delivered,2.0
ORD003196,CUST00074,2023-10-19,Electronics,Smartwatch,5,19424.7,97123.5,0.0,97123.5,UPI,Delivered,4.0
ORD003197,CUST00086,2024-09-12,Electronics,Tablet,2,14874.5,29749.0,0.0,29749.0,Credit Card,Delivered,2.0
ORD003198,CUST00465,2024-08-06,Home,Sofa,2,23414.37,46828.74,15.0,39804.43,COD,Shipped,
ORD003199,CUST00153,2023-08-01,Clothing,Dress,1,3663.68,3663.68,0.0,3663.68,Net Banking,Delivered,5.0
ORD003200,CUST00872,2023-05-10,Home,Chair,2,12019.69,24039.38,10.0,21635.44,COD,Returned,
ORD003201,CUST00106,2024-11-30,Books,Fiction,2,1056.84,2113.68,5.0,2008.0,UPI,Delivered,3.0
ORD003202,CUST00918,2023-02-12,Clothing,Jeans,2,4637.07,9274.14,5.0,8810.43,UPI,Delivered,1.0
ORD003203,CUST00835,2024-12-18,Home,Chair,2,24311.03,48622.06,0.0,48622.06,UPI,Delivered,4.0
ORD003204,CUST00887,2023-03-07,Clothing,Dress,3,4421.77,13265.31,0.0,13265.31,Net Banking,Shipped,
ORD003205,CUST00287,2023-09-12,Home,Sofa,2,28348.95,56697.9,5.0,53863.0,UPI,Delivered,3.0
ORD003206,CUST00953,2024-02-25,Sports,Bicycle,4,6095.59,24382.36,5.0,23163.24,Net Banking,Delivered,5.0
ORD003207,CUST00437,2023-10-22,Clothing,Shirt,5,1241.09,6205.45,0.0,6205.45,Credit Card,Shipped,
ORD003208,CUST00417,2024-02-28,Sports,Cricket Bat,1,2502.3,2502.3,0.0,2502.3,COD,Delivered,4.0
ORD003209,CUST00547,2024-11-19,Home,Sofa,2,25903.7,51807.4,10.0,46626.66,Net Banking,Delivered,4.0
ORD003210,CUST00897,2024-09-03,Home,Lamp,2,21617.9,43235.8,10.0,38912.22,UPI,Cancelled,
ORD003211,CUST00629,2023-09-21,Home,Rug,2,17944.9,35889.8,15.0,30506.33,UPI,Delivered,1.0
ORD003212,CUST00135,2024-11-03,Books,Magazine,4,343.32,1373.28,0.0,1373.28,Credit Card,Delivered,2.0
ORD003213,CUST00300,2023-10-21,Books,Fiction,1,799.91,799.91,10.0,719.92,Net Banking,Cancelled,
ORD003214,CUST00475,2023-10-26,Electronics,Smartwatch,5,19180.15,95900.75,0.0,95900.75,Credit Card,Delivered,2.0
ORD003215,CUST00236,2023-04-06,Sports,Cricket Bat,2,9358.98,18717.96,5.0,17782.06,COD,Delivered,2.0
ORD003216,CUST00793,2024-12-11,Clothing,Dress,2,1368.81,2737.62,5.0,2600.74,COD,Delivered,3.0
ORD003217,CUST00325,2024-05-14,Electronics,Tablet,4,36114.17,144456.68,0.0,144456.68,Net Banking,Delivered,2.0
ORD003218,CUST00417,2024-06-16,Sports,Cricket Bat,2,3685.79,7371.58,0.0,7371.58,Credit Card,Delivered,2.0
ORD003219,CUST00905,2024-11-23,Electronics,Smartwatch,1,2131.68,2131.68,15.0,1811.93,COD,Delivered,2.0
ORD003220,CUST00398,2023-07-28,Clothing,Jacket,5,3979.56,19897.8,0.0,19897.8,Debit Card,Delivered,4.0
ORD003221,CUST00692,2023-06-20,Books,Magazine,5,695.33,3476.65,5.0,3302.82,COD,Cancelled,
ORD003222,CUST00511,2024-12-15,Sports,Dumbbells,1,11230.96,11230.96,15.0,9546.32,Credit Card,Delivered,3.0
ORD003223,CUST00622,2023-05-17,Clothing,Shoes,5,4507.94,22539.7,15.0,19158.74,UPI,Delivered,3.0
ORD003224,CUST00582,2023-07-12,Sports,Yoga Mat,1,12592.18,12592.18,0.0,12592.18,COD,Delivered,1.0
ORD003225,CUST00930,2023-02-21,Books,Magazine,3,1409.69,4229.07,0.0,4229.07,Credit Card,Shipped,
ORD003226,CUST00921,2024-05-01,Home,Sofa,1,9461.43,9461.43,10.0,8515.29,COD,Delivered,1.0
ORD003227,CUST00554,2024-06-05,Electronics,Smartphone,5,11463.47,57317.35,0.0,57317.35,Credit Card,Delivered,1.0
ORD003228,CUST00063,2023-03-07,Clothing,Shoes,2,776.46,1552.92,15.0,1319.98,Net Banking,Delivered,3.0
ORD003229,CUST00078,2023-07-15,Sports,Football,3,3596.86,10790.58,0.0,10790.58,Credit Card,Delivered,2.0
ORD003230,CUST00489,2024-06-01,Clothing,Shoes,3,2561.37,7684.11,5.0,7299.9,Credit Card,Delivered,1.0
ORD003231,CUST00106,2024-01-26,Home,Chair,3,15973.27,47919.81,0.0,47919.81,Credit Card,Delivered,4.0
ORD003232,CUST00563,2023-02-08,Clothing,Jacket,5,662.41,3312.05,10.0,2980.85,Net Banking,Delivered,1.0
ORD003233,CUST00415,2024-10-23,Books,Textbook,5,885.25,4426.25,10.0,3983.62,Net Banking,Shipped,
ORD003234,CUST00447,2024-02-03,Electronics,Tablet,5,6049.79,30248.95,20.0,24199.16,COD,Delivered,1.0
ORD003235,CUST00088,2024-03-25,Books,Magazine,4,942.67,3770.68,0.0,3770.68,COD,Delivered,2.0
ORD003236,CUST00164,2023-11-25,Home,Lamp,1,2904.51,2904.51,20.0,2323.61,UPI,Processing,
ORD003237,CUST00550,2024-01-01,Clothing,Jeans,3,2187.16,6561.48,5.0,6233.41,Credit Card,Delivered,4.0
ORD003238,CUST00336,2024-01-14,Home,Rug,5,21462.09,107310.45,20.0,85848.36,Debit Card,Delivered,5.0
ORD003239,CUST00672,2023-06-17,Books,Magazine,5,1201.6,6008.0,0.0,6008.0,Net Banking,Delivered,2.0
ORD003240,CUST00097,2023-12-10,Home,Rug,4,27257.22,109028.88,5.0,103577.44,Credit Card,Delivered,5.0
ORD003241,CUST00834,2024-07-15,Clothing,Jacket,4,4680.64,18722.56,0.0,18722.56,Debit Card,Delivered,2.0
ORD003242,CUST00007,2023-07-29,Electronics,Smartwatch,3,39603.7,118811.1,0.0,118811.1,Net Banking,Delivered,4.0
ORD003243,CUST00441,2023-09-19,Books,Magazine,2,928.23,1856.46,10.0,1670.81,UPI,Delivered,1.0
ORD003244,CUST00169,2024-01-15,Home,Sofa,5,4647.68,23238.4,0.0,23238.4,Net Banking,Cancelled,
ORD003245,CUST00245,2023-07-15,Electronics,Laptop,4,40346.56,161386.24,5.0,153316.93,Credit Card,Cancelled,
ORD003246,CUST00578,2024-10-16,Books,Fiction,1,362.58,362.58,5.0,344.45,Debit Card,Delivered,2.0
ORD003247,CUST00973,2024-04-11,Books,Fiction,4,1231.37,4925.48,0.0,4925.48,Credit Card,Cancelled,
ORD003248,CUST00779,2023-05-12,Books,Non-Fiction,3,580.24,1740.72,5.0,1653.68,Net Banking,Delivered,4.0
